sitio_cod,zona,ano,mes,dia,paramet,unidade,result
CM010,S,2018,fevereiro,21.0,clorofila a,,1.07
CM010,S,2019,fevereiro,12.0,clorofila a,,1.07
CM010,S,2020,fevereiro,12.0,clorofila a,,1.07
CM010,S,2021,fevereiro,3.0,clorofila a,,1.07
CM010,S,2022,fevereiro,15.0,clorofila a,,1.07
CM010,S,2020,abril,22.0,clorofila a,,1.07
CM010,S,2019,maio,30.0,clorofila a,,1.07
CM010,S,2020,maio,26.0,clorofila a,,1.07
CM010,S,2021,maio,25.0,clorofila a,,1.07
CM010,S,2018,julho,17.0,clorofila a,,1.07
CM010,S,2019,agosto,7.0,clorofila a,,1.07
CM010,S,2020,agosto,18.0,clorofila a,,1.07
CM010,S,2021,agosto,12.0,clorofila a,,1.07
CM010,S,2018,setembro,19.0,clorofila a,,1.07
CM010,S,2016,janeiro,8.0,clorofila a,,1.07
CM010,S,2018,janeiro,28.0,clorofila a,,1.07
CM010,S,2019,janeiro,27.0,clorofila a,,1.07
CM010,S,2020,janeiro,24.0,clorofila a,,1.07
CM010,S,2021,janeiro,18.0,clorofila a,,1.07
CM010,S,2017,fevereiro,6.0,clorofila a,,1.07
CM010,S,2021,junho,8.0,turbidez,ntu,3.03
CM010,S,2019,agosto,7.0,turbidez,ntu,4.39
CM010,S,2016,agosto,23.0,turbidez,ntu,6.56
CM010,S,2018,julho,17.0,turbidez,ntu,6.6
CM010,S,2020,agosto,18.0,turbidez,ntu,7.23
CM010,S,2019,maio,30.0,turbidez,ntu,8.16
CM010,S,2021,maio,25.0,turbidez,ntu,8.64
CM010,S,2020,maio,26.0,turbidez,ntu,10.3
CM010,S,2017,fevereiro,21.0,turbidez,ntu,14
CM010,S,2020,abril,22.0,turbidez,ntu,16.5
CM010,S,2021,fevereiro,3.0,turbidez,ntu,20
CM010,S,2018,setembro,19.0,turbidez,ntu,21.8
CM010,S,2019,janeiro,27.0,turbidez,ntu,32.3
CM010,S,2019,fevereiro,12.0,turbidez,ntu,34.5
CM010,S,2021,agosto,12.0,turbidez,ntu,41.3
CM010,S,2020,fevereiro,12.0,turbidez,ntu,44.7
CM010,S,2016,janeiro,8.0,turbidez,ntu,44.8
CM010,S,2021,janeiro,18.0,turbidez,ntu,45.6
CM010,S,2018,fevereiro,21.0,turbidez,ntu,57
CM010,S,2017,fevereiro,6.0,turbidez,ntu,63.5
CM010,S,2018,janeiro,28.0,turbidez,ntu,76.6
CM010,S,2022,fevereiro,15.0,turbidez,ntu,101
CM010,S,2020,janeiro,24.0,turbidez,ntu,107
CM010,S,2023,maio,17.0,clorofila a,µg/l,2.14
CM010,S,2023,maio,17.0,turbidez,ntu,16.6
CM010,S,2023,agosto,22.0,clorofila a,µg/l,8.54
CM010,S,2023,agosto,22.0,turbidez ,ntu,7.4
CM010,S,2023,novembro,24.0,clorofila a,µg/L,2.14
CM010,S,2023,novembro,24.0,turbidez,NTU,142
CM010,S,2022,novembro,10.0,clorofila a,µg/l,"1,07"
CM010,S,2023,fevereiro,8.0,clorofila a,µg/l,"4,27"
CM020,S,2022,maio,20.0,turbidez,ntu,0
CM020,S,2022,agosto,5.0,turbidez,ntu,1.23
CM020,S,2022,agosto,5.0,clorofila a,µg/l,2.14
CM020,S,2022,novembro,11.0,turbidez,ntu,5.39
CM020,S,2023,fevereiro,9.0,turbidez,ntu,50.6
CM020,S,2017,fevereiro,22.0,clorofila a,,1.07
CM020,S,2018,fevereiro,22.0,clorofila a,,1.07
CM020,S,2019,fevereiro,13.0,clorofila a,,1.07
CM020,S,2021,fevereiro,3.0,clorofila a,,1.07
CM020,S,2022,fevereiro,16.0,clorofila a,,1.07
CM020,S,2020,abril,22.0,clorofila a,,1.07
CM020,S,2019,maio,29.0,clorofila a,,1.07
CM020,S,2020,maio,27.0,clorofila a,,1.07
CM020,S,2021,maio,26.0,clorofila a,,1.07
CM020,S,2016,junho,1.0,clorofila a,,1.07
CM020,S,2018,julho,17.0,clorofila a,,1.07
CM020,S,2019,agosto,8.0,clorofila a,,1.07
CM020,S,2020,agosto,19.0,clorofila a,,1.07
CM020,S,2021,agosto,13.0,clorofila a,,1.07
CM020,S,2018,setembro,18.0,clorofila a,,1.07
CM020,S,2016,janeiro,11.0,clorofila a,,1.07
CM020,S,2018,janeiro,27.0,clorofila a,,1.07
CM020,S,2019,janeiro,26.0,clorofila a,,1.07
CM020,S,2021,janeiro,19.0,clorofila a,,1.07
CM020,S,2017,fevereiro,6.0,clorofila a,,1.07
CM020,S,2020,agosto,19.0,turbidez,ntu,1.6
CM020,S,2019,maio,29.0,turbidez,ntu,1.83
CM020,S,2016,junho,1.0,turbidez,ntu,1.86
CM020,S,2018,julho,17.0,turbidez,ntu,2.02
CM020,S,2016,agosto,24.0,clorofila a,,2.14
CM020,S,2020,janeiro,25.0,clorofila a,,2.14
CM020,S,2018,setembro,18.0,turbidez,ntu,2.15
CM020,S,2016,fevereiro,23.0,clorofila a,,2.67
CM020,S,2016,agosto,24.0,turbidez,ntu,2.76
CM020,S,2018,fevereiro,22.0,turbidez,ntu,4.04
CM020,S,2019,agosto,8.0,turbidez,ntu,4.15
CM020,S,2021,agosto,13.0,turbidez,ntu,4.17
CM020,S,2016,janeiro,11.0,turbidez,ntu,4.33
CM020,S,2021,maio,26.0,turbidez,ntu,4.98
CM020,S,2019,fevereiro,13.0,turbidez,ntu,5.25
CM020,S,2020,maio,27.0,turbidez,ntu,6.47
CM020,S,2017,fevereiro,6.0,turbidez,ntu,6.48
CM020,S,2019,janeiro,26.0,turbidez,ntu,10
CM020,S,2020,abril,22.0,turbidez,ntu,10.7
CM020,S,2018,janeiro,27.0,turbidez,ntu,11.6
CM020,S,2017,fevereiro,22.0,turbidez,ntu,13.6
CM020,S,2016,fevereiro,23.0,turbidez,ntu,13.9
CM020,S,2021,fevereiro,3.0,turbidez,ntu,17.8
CM020,S,2021,janeiro,19.0,turbidez,ntu,18.9
CM020,S,2022,fevereiro,16.0,turbidez,ntu,29.3
CM020,S,2021,junho,1.0,turbidez,ntu,37
CM020,S,2020,janeiro,25.0,turbidez,ntu,50.2
CM020,S,2023,maio,17.0,clorofila a,µg/l,1.07
CM020,S,2023,maio,17.0,turbidez,ntu,4.9
CM020,S,2023,agosto,23.0,clorofila a,µg/l,1
CM020,S,2023,agosto,23.0,turbidez ,ntu,0
CM020,S,2023,novembro,23.0,clorofila a,µg/L,2.14
CM020,S,2023,novembro,23.0,turbidez,NTU,4.3
CM020,S,2022,novembro,11.0,clorofila a,µg/l,"1,07"
CM020,S,2023,fevereiro,9.0,clorofila a,µg/l,"1,07"
CM030,S,2022,maio,21.0,turbidez,ntu,0
CM030,S,2022,maio,21.0,clorofila a,µg/l,1
CM030,S,2022,agosto,4.0,clorofila a,µg/l,1.07
CM030,S,2022,agosto,4.0,turbidez,ntu,11.3
CM030,S,2022,novembro,10.0,turbidez,ntu,38.5
CM030,S,2023,fevereiro,8.0,turbidez,ntu,141
CM030,S,2015,fevereiro,20.0,clorofila a,,1.07
CM030,S,2017,fevereiro,21.0,clorofila a,,1.07
CM030,S,2018,fevereiro,22.0,clorofila a,,1.07
CM030,S,2019,fevereiro,13.0,clorofila a,,1.07
CM030,S,2020,fevereiro,12.0,clorofila a,,1.07
CM030,S,2021,fevereiro,3.0,clorofila a,,1.07
CM030,S,2022,fevereiro,15.0,clorofila a,,1.07
CM030,S,2020,abril,22.0,clorofila a,,1.07
CM030,S,2015,maio,25.0,clorofila a,,1.07
CM030,S,2019,maio,30.0,clorofila a,,1.07
CM030,S,2020,maio,26.0,clorofila a,,1.07
CM030,S,2016,junho,1.0,clorofila a,,1.07
CM030,S,2018,julho,17.0,clorofila a,,1.07
CM030,S,2015,agosto,26.0,clorofila a,,1.07
CM030,S,2016,agosto,23.0,clorofila a,,1.07
CM030,S,2019,agosto,8.0,clorofila a,,1.07
CM030,S,2020,agosto,18.0,clorofila a,,1.07
CM030,S,2021,agosto,12.0,clorofila a,,1.07
CM030,S,2018,setembro,19.0,clorofila a,,1.07
CM030,S,2016,janeiro,8.0,clorofila a,,1.07
CM030,S,2018,janeiro,28.0,clorofila a,,1.07
CM030,S,2019,janeiro,27.0,clorofila a,,1.07
CM030,S,2020,janeiro,24.0,clorofila a,,1.07
CM030,S,2021,janeiro,18.0,clorofila a,,1.07
CM030,S,2017,fevereiro,7.0,clorofila a,,1.07
CM030,S,2021,maio,25.0,clorofila a,,2.14
CM030,S,2019,agosto,8.0,turbidez,ntu,2.28
CM030,S,2016,fevereiro,24.0,clorofila a,,2.67
CM030,S,2015,janeiro,26.0,clorofila a,,2.67
CM030,S,2021,maio,28.0,turbidez,ntu,4.27
CM030,S,2018,julho,17.0,turbidez,ntu,4.32
CM030,S,2014,setembro,18.0,turbidez,ntu,6.1
CM030,S,2015,maio,25.0,turbidez,ntu,6.47
CM030,S,2019,maio,30.0,turbidez,ntu,6.55
CM030,S,2016,agosto,23.0,turbidez,ntu,6.63
CM030,S,2016,junho,1.0,turbidez,ntu,8.17
CM030,S,2015,agosto,26.0,turbidez,ntu,8.77
CM030,S,2017,fevereiro,21.0,turbidez,ntu,9.68
CM030,S,2020,agosto,18.0,turbidez,ntu,10.2
CM030,S,2015,janeiro,26.0,turbidez,ntu,10.3
CM030,S,2021,agosto,12.0,turbidez,ntu,11.5
CM030,S,2019,fevereiro,13.0,turbidez,ntu,12.4
CM030,S,2015,fevereiro,20.0,turbidez,ntu,13.1
CM030,S,2017,fevereiro,7.0,turbidez,ntu,13.1
CM030,S,2019,janeiro,27.0,turbidez,ntu,13.7
CM030,S,2018,janeiro,28.0,turbidez,ntu,15
CM030,S,2016,janeiro,8.0,turbidez,ntu,15.4
CM030,S,2021,janeiro,18.0,turbidez,ntu,18.7
CM030,S,2018,fevereiro,22.0,turbidez,ntu,18.8
CM030,S,2021,fevereiro,3.0,turbidez,ntu,19.2
CM030,S,2020,maio,26.0,turbidez,ntu,19.2
CM030,S,2020,janeiro,24.0,turbidez,ntu,21
CM030,S,2014,fevereiro,16.0,turbidez,ntu,27.2
CM030,S,2016,fevereiro,24.0,turbidez,ntu,32.4
CM030,S,2020,abril,22.0,turbidez,ntu,32.8
CM030,S,2020,fevereiro,12.0,turbidez,ntu,40.2
CM030,S,2018,setembro,19.0,turbidez,ntu,40.3
CM030,S,2022,fevereiro,15.0,turbidez,ntu,54.1
CM030,S,2023,maio,17.0,clorofila a,µg/l,2.14
CM030,S,2023,maio,17.0,turbidez,ntu,25.3
CM030,S,2023,agosto,24.0,clorofila a,µg/l,1
CM030,S,2023,agosto,24.0,turbidez ,ntu,22.2
CM030,S,2023,agosto,24.0,clorofila a,µg/l,1.07
CM030,S,2023,agosto,24.0,turbidez ,ntu,1.3
CM030,S,2023,novembro,23.0,clorofila a,µg/L,1.07
CM030,S,2023,novembro,23.0,turbidez,NTU,7.7
CM030,S,2022,novembro,10.0,clorofila a,µg/l,"2,14"
CM030,S,2023,fevereiro,8.0,clorofila a,µg/l,1
CM040,S,2022,maio,20.0,turbidez,ntu,0
CM040,S,2022,agosto,5.0,clorofila a,µg/l,1.07
CM040,S,2022,agosto,5.0,turbidez,ntu,1.18
CM040,S,2022,novembro,11.0,turbidez,ntu,2.78
CM040,S,2023,fevereiro,10.0,turbidez,ntu,18.3
CM040,S,2015,fevereiro,19.0,clorofila a,,0.89
CM040,S,2014,fevereiro,16.0,clorofila a,,0.89
CM040,S,2014,fevereiro,16.0,clorofila a,,0.89
CM040,S,2015,fevereiro,20.0,clorofila a,,1.07
CM040,S,2017,fevereiro,22.0,clorofila a,,1.07
CM040,S,2018,fevereiro,22.0,clorofila a,,1.07
CM040,S,2019,fevereiro,13.0,clorofila a,,1.07
CM040,S,2021,fevereiro,3.0,clorofila a,,1.07
CM040,S,2022,fevereiro,16.0,clorofila a,,1.07
CM040,S,2020,abril,22.0,clorofila a,,1.07
CM040,S,2015,maio,26.0,clorofila a,,1.07
CM040,S,2015,maio,25.0,clorofila a,,1.07
CM040,S,2019,maio,29.0,clorofila a,,1.07
CM040,S,2020,maio,27.0,clorofila a,,1.07
CM040,S,2016,junho,1.0,clorofila a,,1.07
CM040,S,2018,julho,17.0,clorofila a,,1.07
CM040,S,2015,agosto,24.0,clorofila a,,1.07
CM040,S,2015,agosto,25.0,clorofila a,,1.07
CM040,S,2019,agosto,8.0,clorofila a,,1.07
CM040,S,2020,agosto,19.0,clorofila a,,1.07
CM040,S,2018,setembro,18.0,clorofila a,,1.07
CM040,S,2015,janeiro,26.0,clorofila a,,1.07
CM040,S,2015,janeiro,26.0,clorofila a,,1.07
CM040,S,2016,janeiro,9.0,clorofila a,,1.07
CM040,S,2018,janeiro,27.0,clorofila a,,1.07
CM040,S,2019,janeiro,26.0,clorofila a,,1.07
CM040,S,2020,janeiro,25.0,clorofila a,,1.07
CM040,S,2021,janeiro,19.0,clorofila a,,1.07
CM040,S,2017,fevereiro,11.0,clorofila a,,1.07
CM040,S,2018,julho,17.0,turbidez,ntu,1.32
CM040,S,2020,agosto,19.0,turbidez,ntu,1.61
CM040,S,2016,agosto,24.0,turbidez,ntu,1.77
CM040,S,2015,agosto,25.0,turbidez,ntu,1.81
CM040,S,2019,maio,29.0,turbidez,ntu,1.89
CM040,S,2017,fevereiro,11.0,turbidez,ntu,1.9
CM040,S,2016,junho,1.0,turbidez,ntu,2.01
CM040,S,2015,maio,26.0,turbidez,ntu,2.02
CM040,S,2018,setembro,18.0,turbidez,ntu,2.11
CM040,S,2021,maio,26.0,clorofila a,,2.14
CM040,S,2016,agosto,24.0,clorofila a,,2.14
CM040,S,2015,maio,25.0,turbidez,ntu,2.16
CM040,S,2019,fevereiro,13.0,turbidez,ntu,2.46
CM040,S,2016,janeiro,9.0,turbidez,ntu,2.51
CM040,S,2016,fevereiro,23.0,clorofila a,,2.67
CM040,S,2015,fevereiro,19.0,turbidez,ntu,2.74
CM040,S,2018,fevereiro,22.0,turbidez,ntu,2.83
CM040,S,2019,janeiro,26.0,turbidez,ntu,3.01
CM040,S,2018,janeiro,27.0,turbidez,ntu,3.19
CM040,S,2021,agosto,13.0,clorofila a,,4.27
CM040,S,2015,janeiro,26.0,turbidez,ntu,4.31
CM040,S,2015,agosto,24.0,turbidez,ntu,4.9
CM040,S,2014,fevereiro,16.0,turbidez,ntu,5.27
CM040,S,2019,agosto,8.0,turbidez,ntu,5.59
CM040,S,2017,fevereiro,22.0,turbidez,ntu,5.61
CM040,S,2021,maio,26.0,turbidez,ntu,6.15
CM040,S,2021,fevereiro,3.0,turbidez,ntu,6.81
CM040,S,2020,maio,27.0,turbidez,ntu,7.29
CM040,S,2016,fevereiro,23.0,turbidez,ntu,7.58
CM040,S,2020,abril,22.0,turbidez,ntu,9.87
CM040,S,2021,janeiro,19.0,turbidez,ntu,9.91
CM040,S,2015,janeiro,26.0,turbidez,ntu,10.1
CM040,S,2021,junho,1.0,turbidez,ntu,10.3
CM040,S,2014,fevereiro,23.0,turbidez,ntu,11.3
CM040,S,2022,fevereiro,16.0,turbidez,ntu,11.5
CM040,S,2014,fevereiro,16.0,turbidez,ntu,12.9
CM040,S,2020,janeiro,25.0,turbidez,ntu,13.7
CM040,S,2021,agosto,13.0,turbidez,ntu,30.3
CM040,S,2015,fevereiro,20.0,turbidez,ntu,37
CM040,S,2023,maio,16.0,clorofila a,µg/l,1.07
CM040,S,2023,maio,16.0,turbidez,ntu,3.3
CM040,S,2023,agosto,23.0,clorofila a,µg/l,2.14
CM040,S,2023,agosto,23.0,turbidez ,ntu,0
CM040,S,2023,novembro,23.0,clorofila a,µg/L,3.2
CM040,S,2023,novembro,23.0,turbidez,NTU,1.3
CM040,S,2022,novembro,11.0,clorofila a,µg/l,"1,07"
CM040,S,2023,fevereiro,10.0,clorofila a,µg/l,"1,07"
CM050,S,2022,maio,21.0,turbidez,ntu,0
CM050,S,2022,maio,21.0,clorofila a,µg/l,1
CM050,S,2022,agosto,4.0,clorofila a,µg/l,1
CM050,S,2022,agosto,4.0,turbidez,ntu,1.88
CM050,S,2022,novembro,9.0,turbidez,ntu,3.1
CM050,S,2023,fevereiro,8.0,turbidez,ntu,28.9
CM050,S,2014,fevereiro,16.0,clorofila a,,0.89
CM050,S,2015,fevereiro,19.0,clorofila a,,1.07
CM050,S,2017,fevereiro,21.0,clorofila a,,1.07
CM050,S,2018,fevereiro,22.0,clorofila a,,1.07
CM050,S,2019,fevereiro,12.0,clorofila a,,1.07
CM050,S,2020,fevereiro,12.0,clorofila a,,1.07
CM050,S,2021,fevereiro,3.0,clorofila a,,1.07
CM050,S,2022,fevereiro,15.0,clorofila a,,1.07
CM050,S,2020,abril,22.0,clorofila a,,1.07
CM050,S,2015,maio,26.0,clorofila a,,1.07
CM050,S,2019,maio,30.0,clorofila a,,1.07
CM050,S,2020,maio,26.0,clorofila a,,1.07
CM050,S,2021,maio,25.0,clorofila a,,1.07
CM050,S,2016,junho,1.0,clorofila a,,1.07
CM050,S,2018,julho,17.0,clorofila a,,1.07
CM050,S,2015,agosto,24.0,clorofila a,,1.07
CM050,S,2016,agosto,23.0,clorofila a,,1.07
CM050,S,2019,agosto,8.0,clorofila a,,1.07
CM050,S,2020,agosto,18.0,clorofila a,,1.07
CM050,S,2021,agosto,12.0,clorofila a,,1.07
CM050,S,2018,setembro,19.0,clorofila a,,1.07
CM050,S,2016,janeiro,8.0,clorofila a,,1.07
CM050,S,2018,janeiro,27.0,clorofila a,,1.07
CM050,S,2019,janeiro,26.0,clorofila a,,1.07
CM050,S,2020,janeiro,24.0,clorofila a,,1.07
CM050,S,2021,janeiro,18.0,clorofila a,,1.07
CM050,S,2017,fevereiro,11.0,clorofila a,,1.07
CM050,S,2020,agosto,18.0,turbidez,ntu,1.94
CM050,S,2015,agosto,24.0,turbidez,ntu,2.08
CM050,S,2018,julho,17.0,turbidez,ntu,2.17
CM050,S,2016,junho,1.0,turbidez,ntu,2.45
CM050,S,2015,maio,26.0,turbidez,ntu,2.54
CM050,S,2016,fevereiro,23.0,clorofila a,,2.67
CM050,S,2015,janeiro,26.0,clorofila a,,2.67
CM050,S,2016,agosto,23.0,turbidez,ntu,2.67
CM050,S,2018,setembro,19.0,turbidez,ntu,2.69
CM050,S,2016,janeiro,8.0,turbidez,ntu,2.72
CM050,S,2019,maio,30.0,turbidez,ntu,2.94
CM050,S,2019,agosto,8.0,turbidez,ntu,3.04
CM050,S,2021,agosto,12.0,turbidez,ntu,3.11
CM050,S,2017,fevereiro,11.0,turbidez,ntu,3.83
CM050,S,2019,janeiro,26.0,turbidez,ntu,4.18
CM050,S,2015,janeiro,26.0,turbidez,ntu,4.63
CM050,S,2018,janeiro,27.0,turbidez,ntu,4.85
CM050,S,2014,setembro,18.0,turbidez,ntu,5.83
CM050,S,2020,maio,26.0,turbidez,ntu,7.05
CM050,S,2015,fevereiro,19.0,turbidez,ntu,8.78
CM050,S,2019,fevereiro,12.0,turbidez,ntu,9.24
CM050,S,2021,junho,2.0,turbidez,ntu,9.34
CM050,S,2018,fevereiro,22.0,turbidez,ntu,12.8
CM050,S,2021,janeiro,18.0,turbidez,ntu,14.8
CM050,S,2017,fevereiro,21.0,turbidez,ntu,16.3
CM050,S,2014,fevereiro,16.0,turbidez,ntu,17
CM050,S,2020,abril,22.0,turbidez,ntu,17.6
CM050,S,2020,janeiro,24.0,turbidez,ntu,20.1
CM050,S,2016,fevereiro,23.0,turbidez,ntu,20.2
CM050,S,2020,fevereiro,12.0,turbidez,ntu,20.3
CM050,S,2022,fevereiro,15.0,turbidez,ntu,30.1
CM050,S,2021,fevereiro,3.0,turbidez,ntu,33.6
CM050,S,2023,maio,17.0,clorofila a,µg/l,1.07
CM050,S,2023,maio,17.0,turbidez,ntu,5.2
CM050,S,2023,agosto,22.0,clorofila a,µg/l,1.07
CM050,S,2023,agosto,22.0,turbidez ,ntu,1.3
CM050,S,2023,novembro,22.0,clorofila a,µg/L,1.07
CM050,S,2023,novembro,22.0,turbidez,NTU,8.6
CM050,S,2022,novembro,9.0,clorofila a,µg/l,"2,14"
CM050,S,2023,fevereiro,8.0,clorofila a,µg/l,1
CM060,S,2021,junho,2.0,turbidez,ntu,33.2
CM070,S,2021,maio,28.0,turbidez,ntu,5.13
CM080,S,2021,maio,28.0,turbidez,ntu,46.7
DR010,S,2022,outubro,10.0,clorofila a,µg/l,2.14
DR010,S,2022,outubro,10.0,turbidez,ntu,43.3
DR010,S,2023,abril,4.0,clorofila a,µg/l,2.14
DR010,S,2023,abril,4.0,turbidez,ntu,6.3
DR010,S,2017,marco,28.0,clorofila a,,1.07
DR010,S,2018,marco,21.0,clorofila a,,1.07
DR010,S,2021,marco,23.0,clorofila a,,1.07
DR010,S,2019,abril,25.0,clorofila a,,1.07
DR010,S,2020,abril,16.0,clorofila a,,1.07
DR010,S,2018,fevereiro,18.0,clorofila a,,1.07
DR010,S,2021,fevereiro,28.0,clorofila a,,1.07
DR010,S,2019,fevereiro,27.0,clorofila a,,1.07
DR010,S,2022,abril,26.0,clorofila a,,2.14
DR010,S,2020,fevereiro,6.0,clorofila a,,4.27
DR010,S,2020,fevereiro,6.0,turbidez,ntu,7.28
DR010,S,2022,abril,26.0,turbidez,ntu,7.37
DR010,S,2021,marco,23.0,turbidez,ntu,9.34
DR010,S,2017,marco,28.0,turbidez,ntu,15.9
DR010,S,2021,fevereiro,28.0,turbidez,ntu,21.8
DR010,S,2020,abril,16.0,turbidez,ntu,24.9
DR010,S,2018,marco,21.0,turbidez,ntu,28.8
DR010,S,2019,fevereiro,27.0,turbidez,ntu,29
DR010,S,2019,abril,25.0,turbidez,ntu,29.5
DR010,S,2018,fevereiro,18.0,turbidez,ntu,46.7
DR010,S,2023,outubro,11.0,clorofila a,µg/l,7.48
DR010,S,2023,outubro,11.0,turbidez,ntu,4.5
DR020,S,2022,outubro,10.0,clorofila a,µg/l,1.07
DR020,S,2022,outubro,10.0,turbidez,ntu,42.1
DR020,S,2023,abril,4.0,clorofila a,µg/l,1.07
DR020,S,2023,abril,4.0,turbidez,ntu,7
DR020,S,2017,marco,29.0,clorofila a,,1.07
DR020,S,2018,marco,21.0,clorofila a,,1.07
DR020,S,2019,abril,25.0,clorofila a,,1.07
DR020,S,2020,abril,16.0,clorofila a,,1.07
DR020,S,2018,fevereiro,18.0,clorofila a,,1.07
DR020,S,2021,fevereiro,28.0,clorofila a,,1.07
DR020,S,2019,fevereiro,27.0,clorofila a,,1.07
DR020,S,2022,abril,26.0,clorofila a,,2.14
DR020,S,2020,fevereiro,6.0,clorofila a,,2.14
DR020,S,2021,marco,23.0,clorofila a,,4.27
DR020,S,2020,fevereiro,6.0,turbidez,ntu,5.56
DR020,S,2021,marco,23.0,turbidez,ntu,8.11
DR020,S,2022,abril,26.0,turbidez,ntu,8.83
DR020,S,2021,fevereiro,28.0,turbidez,ntu,18
DR020,S,2019,fevereiro,27.0,turbidez,ntu,18.5
DR020,S,2020,abril,16.0,turbidez,ntu,25
DR020,S,2019,abril,25.0,turbidez,ntu,30.8
DR020,S,2018,marco,21.0,turbidez,ntu,47.1
DR020,S,2017,marco,29.0,turbidez,ntu,53.3
DR020,S,2018,fevereiro,18.0,turbidez,ntu,129
DR020,S,2023,outubro,11.0,clorofila a,µg/l,2.14
DR020,S,2023,outubro,11.0,turbidez,ntu,6.4
EM010,S,2022,agosto,11.0,turbidez,ntu,8
EM010,S,2022,maio,25.0,turbidez,ntu,35.5
EM010,S,2022,novembro,11.0,turbidez,ntu,77.7
EM010,S,2017,fevereiro,16.0,clorofila a,,1.07
EM010,S,2014,setembro,23.0,turbidez,ntu,1.98
EM010,S,2019,agosto,13.0,turbidez,ntu,3.12
EM010,S,2018,agosto,15.0,turbidez,ntu,3.28
EM010,S,2021,agosto,3.0,turbidez,ntu,3.9
EM010,S,2015,setembro,13.0,turbidez,ntu,4.15
EM010,S,2016,julho,15.0,turbidez,ntu,4.19
EM010,S,2015,janeiro,17.0,turbidez,ntu,4.49
EM010,S,2016,setembro,19.0,turbidez,ntu,4.79
EM010,S,2016,junho,12.0,turbidez,ntu,5.05
EM010,S,2014,agosto,3.0,turbidez,ntu,5.94
EM010,S,2019,janeiro,13.0,turbidez,ntu,7.92
EM010,S,2017,maio,15.0,turbidez,ntu,14.4
EM010,S,2014,janeiro,12.0,turbidez,ntu,20
EM010,S,2018,maio,29.0,turbidez,ntu,21.6
EM010,S,2021,maio,11.0,turbidez,ntu,21.6
EM010,S,2020,agosto,4.0,turbidez,ntu,34.1
EM010,S,2019,maio,28.0,turbidez,ntu,50.7
EM010,S,2020,maio,27.0,turbidez,ntu,56.5
EM010,S,2020,janeiro,24.0,turbidez,ntu,92.6
EM010,S,2019,fevereiro,19.0,turbidez,ntu,101
EM010,S,2016,janeiro,25.0,turbidez,ntu,101
EM010,S,2020,fevereiro,7.0,turbidez,ntu,107
EM010,S,2018,janeiro,28.0,turbidez,ntu,136
EM010,S,2017,fevereiro,16.0,turbidez,ntu,147
EM010,S,2016,marco,10.0,turbidez,ntu,178
EM010,S,2022,fevereiro,1.0,turbidez,ntu,182
EM010,S,2018,fevereiro,10.0,turbidez,ntu,184
EM010,S,2016,janeiro,19.0,turbidez,ntu,392
EM010,S,2021,janeiro,23.0,turbidez,ntu,865
EM010,S,2021,fevereiro,23.0,turbidez,ntu,1710
EM010,S,2023,agosto,10.0,clorofila a,µg/l,2.14
EM010,S,2023,agosto,10.0,turbidez,ntu,71
EM010,S,2023,maio,23.0,clorofila a,µg/l,1
EM010,S,2023,maio,23.0,turbidez,ntu,38.2
EM010,S,2023,novembro,1.0,clorofila a,µg/l,2.14
EM010,S,2023,novembro,1.0,turbidez,ntu,20.6
EM010,S,2023,fevereiro,4.0,clorofila a,µg/l,1
EM010,S,2023,fevereiro,4.0,turbidez,ntu,"386,0"
EM040,S,2022,novembro,11.0,turbidez,ntu,4.4
EM040,S,2022,maio,28.0,turbidez,ntu,19.3
EM040,S,2022,agosto,11.0,turbidez,ntu,40.9
EM040,S,2017,fevereiro,16.0,clorofila a,,1.07
EM040,S,2020,maio,19.0,turbidez,ntu,1.3
EM040,S,2020,janeiro,24.0,turbidez,ntu,1.39
EM040,S,2016,junho,12.0,turbidez,ntu,1.74
EM040,S,2016,julho,15.0,turbidez,ntu,1.75
EM040,S,2014,janeiro,12.0,turbidez,ntu,2.09
EM040,S,2014,setembro,23.0,turbidez,ntu,2.4
EM040,S,2015,setembro,13.0,turbidez,ntu,2.66
EM040,S,2019,janeiro,13.0,turbidez,ntu,2.73
EM040,S,2019,agosto,13.0,turbidez,ntu,2.91
EM040,S,2014,agosto,2.0,turbidez,ntu,3.54
EM040,S,2019,maio,28.0,turbidez,ntu,4.13
EM040,S,2019,fevereiro,19.0,turbidez,ntu,4.52
EM040,S,2017,fevereiro,16.0,turbidez,ntu,4.6
EM040,S,2016,marco,10.0,turbidez,ntu,4.8
EM040,S,2021,janeiro,24.0,turbidez,ntu,5.51
EM040,S,2020,agosto,4.0,turbidez,ntu,6.12
EM040,S,2016,setembro,19.0,turbidez,ntu,6.14
EM040,S,2018,janeiro,27.0,turbidez,ntu,6.24
EM040,S,2016,janeiro,26.0,turbidez,ntu,6.34
EM040,S,2016,janeiro,22.0,turbidez,ntu,7.99
EM040,S,2018,maio,22.0,turbidez,ntu,8.44
EM040,S,2018,agosto,15.0,turbidez,ntu,9.35
EM040,S,2017,maio,16.0,turbidez,ntu,13.5
EM040,S,2021,agosto,3.0,turbidez,ntu,15.6
EM040,S,2018,fevereiro,10.0,turbidez,ntu,17.3
EM040,S,2021,fevereiro,23.0,turbidez,ntu,29.9
EM040,S,2015,janeiro,18.0,turbidez,ntu,59.4
EM040,S,2020,fevereiro,7.0,turbidez,ntu,68.8
